Inj.0P alpha0,Inj.0P delta0,Inj.0P pmra,Inj.0P pmdec,Inj.0P prlx,Inj.1P alpha0,Inj.1P delta0,Inj.1P pmra,Inj.1P pmdec,Inj.1P prlx,Inj.1P e,Inj.1P omega,Inj.1P Omega,Inj.1P cosi,Inj.1P log(m_p),Inj.1P log(P),Inj.1P tp,Rec.0P alpha0,Rec.0P delta0,Rec.0P pmra,Rec.0P pmdec,Rec0P prlx,Rec.1P alpha0,Rec.1P delta0,Rec.1P pmra,Rec.1P pmdec,Rec.1P prlx,Rec.1P e,Rec.1P omega,Rec.1P Omega,Rec.1P cosi,Rec.1P log(m_p),Rec.1P log(P),Rec.1P tp,np_chi_sq,wp_chi_sq,npBIC,wpBIC,DeltaBIC,Condition1,Condition2,Condition3,Detection,Astrometric Signature,Noise,S/N
190.61193315031983,44.860779138764194,-175.76648862027665,-71.7082881061631,17.27949205661812,190.61193315031983,44.860779138764194,-175.76648862027665,-71.7082881061631,17.27949205661812,0.26783881433118895,0.46951414620106346,2.485077703858069,0.9076091656675017,-0.4407661757908846,-0.7717286661539013,0.09190696000933986,190.62930993815695,44.178360950940444,-175.7664840157317,-71.70761308516973,17.482342680290888,190.62541322480962,44.83379261755512,-175.7666036818473,-71.70721277749672,17.285689785709643,0.3143109167291447,1.414418012721831,3.527513845207749,0.011444269089283983,-0.4438368067168602,-0.7649419321188211,0.083497296377329,135.09155184369752,129.9386650649812,12.816865150575108,42.63411220185802,-29.81724705128291,1,1,1,1,7.13519471163979,291.85384454869467,0.1329198203701513
173.5427581593248,15.121303102997253,-275.0280726962585,4.399038622276285,16.086928916273436,173.5427581593248,15.121303102997253,-275.0280726962585,4.399038622276285,16.086928916273436,0.486235332643985,0.4511533701307445,4.03192729056195,0.10950034392145469,0.3788849548359472,-1.5772256101882407,0.02546495175945697,173.54084558977667,15.111483174251823,-275.0278580715677,4.400244551095193,16.09528081809632,173.53387552578215,15.112838817188432,-275.03009357788983,4.39981986211302,16.094061795654994,0.5130129469756617,0.462967951516714,4.399335263990267,0.0949288624114496,0.3795455549251363,-1.5934411935012696,0.02485581165946929,135.13544997783893,129.11354710383625,12.816215354156073,42.64685281108984,-29.830637456933772,1,1,1,1,9.82450499418069,142.92346895214587,0.9447239739055046
248.8177666712523,-1.3256490097740317,3.472336118557553,6.711055549626354,11.833743459323973,248.8177666712523,-1.3256490097740317,3.472336118557553,6.711055549626354,11.833743459323973,0.014044252703794613,0.06889046105372605,0.714445390222168,0.16810160997619983,0.1820921982718131,0.5846032867094735,2.5113703154049833,248.96643381205328,-0.9427241868208013,3.4561405491804447,6.727710020419185,11.859971630163475,248.7405048818379,-1.2703033480018984,3.4770277327759493,6.707892956860079,11.856452937273508,0.019996666095830992,0.04527160026275859,0.7699288819241147,0.06555532326832456,0.20789721988794557,0.5923773470160498,2.4001025696305796,368.97995339917424,127.83038212888569,10.807285939900156,42.66682877465698,-31.859542834756823,1,1,0,0,143.6919812859088,285.6896277143041,0.5737483092618969
314.9187771228935,-4.915999142181611,27.648510929811888,-0.0164655589736921,11.47782736069615,314.9187771228935,-4.915999142181611,27.648510929811888,-0.0164655589736921,11.47782736069615,0.1556172030839736,0.32135578604439063,5.587100231753446,0.23479017971138838,-0.3199822200178419,0.9463712154330266,7.662953676872874,314.77162157916433,-4.907417567277025,27.652617909067246,-0.04574088560099663,11.464587067406633,314.8952364023753,-4.9061643012693885,27.639996210040053,-0.01750725723619155,11.503673124838997,0.11025855607703278,0.48665563783308063,5.375261892271091,0.25832642971064135,-0.22998959841904532,0.938138053219784,7.514691189760139,197.53809474726725,133.22449464521173,12.056907670291515,42.584165995846746,-30.52725832555523,1,1,0,0,86.27384113906369,510.2474199255294,0.12717381848298517
100.85580768242971,49.79061663996132,-69.16178007409758,19.28585092489772,17.804708998394155,100.85580768242971,49.79061663996132,-69.16178007409758,19.28585092489772,17.804708998394155,0.4207048339151224,3.8760591134117903,2.0846394930246057,0.7065768640773891,0.6207440735009677,0.09722936167154739,0.6760612696657669,100.81241203008156,49.94644740438737,-69.15058256230691,19.26664997946434,17.764539531681493,100.8542467862023,49.79970328057941,-69.16189211092865,19.285589590150025,17.802751623949007,0.41791382626513457,3.88031619745464,2.101386433395069,0.6849767608169125,0.6234894120870444,0.0967506556682885,0.6816426377389564,36741.408664602524,129.9923230557626,1.6054511724132041,42.63328647512291,-41.027835302709704,1,1,1,1,174.45877681954627,75.41102912271108,4.625176143930614
76.8133331899059,-43.33753719022114,34.27858174307157,-47.8353984264736,16.618593618374046,76.8133331899059,-43.33753719022114,34.27858174307157,-47.8353984264736,16.618593618374046,0.40689325557618816,2.591527884549137,3.3444663424445515,0.17782782198829727,-0.2197902097727717,0.6793966993207277,1.3903571890489874,76.86488530878358,-45.00003275185105,34.279975875663396,-47.844040527300436,16.1679742067682,76.8121176775552,-43.34835283352233,34.27853141075812,-47.836000268234116,16.615634497660274,0.43637055810272984,2.387022871159534,3.412523799761873,0.15971613904229998,-0.22924743338881004,0.68557526546973,1.314923181842,2607.852829049356,131.82657901284088,6.896205589616599,42.605262738825516,-35.70905714920892,1,1,1,1,40.93549513059442,60.67991068557584,0.6899883648111971
306.66739002402045,24.510378334902672,-7.746609484633979,-4.474776518871051,15.651368333524507,306.66739002402045,24.510378334902672,-7.746609484633979,-4.474776518871051,15.651368333524507,0.2048642884586817,0.4740793581844987,2.526457210822735,0.6434929447100706,1.0887842942350856,0.6031111563183167,2.9483761390221286,297.3922704532429,33.206893400287804,-8.059051017083322,-4.03020976068931,14.612033328134846,306.7031931565167,24.492706737704843,-7.747019923264611,-4.474318918861417,15.645814478648797,0.20603273170352016,0.46970351106064767,2.529259606514718,0.6353378391653273,1.089394281333448,0.6036040085519796,2.9497685071118234,437271.4309072964,131.2407109704181,-3.3478482378695347,42.61417101489531,-45.96201925276485,1,1,1,1,2262.851681733977,208.13923689259587,12.140359721507343
258.4059056953773,37.26582610419346,-14.834352257326156,85.55236994049814,14.755803145068688,258.4059056953773,37.26582610419346,-14.834352257326156,85.55236994049814,14.755803145068688,0.46835187726747796,2.1782881349171395,1.267310495698048,0.10283643227611694,1.0854055570529553,-0.9564633822250266,0.08183039831033988,258.3136935921679,37.23861362369633,-14.836434379408733,85.55724830240149,14.757224705159826,258.4062638051991,37.266659431683166,-14.834560504853991,85.5518795061116,14.754620020553466,0.4727693147359006,2.1700347518998417,1.2426011201882377,0.06054447337073085,1.0886955242314715,-0.9564050664573811,0.08172335243067677,8634.077665794577,127.77954410563645,4.501826228530035,42.66762433099031,-38.16579810246027,1,1,1,1,59.98212075029182,56.93565284961266,7.085234117579571
58.1123507523996,41.94880187806161,133.4799399136313,-37.5777274923576,22.827777662704737,58.1123507523996,41.94880187806161,133.4799399136313,-37.5777274923576,22.827777662704737,0.27438039583256774,5.329447879064733,5.887727346972518,0.8323788603284852,0.7533229057263926,0.9392738548477126,4.731601655907181,56.3170583037803,35.12521501423792,133.71901995344882,-38.262221190599995,25.42384161424145,58.11220424792569,41.94526519687443,133.46874766393472,-37.56577069617309,22.822750358868362,0.3001605484873462,5.30800354649632,5.972982199137029,0.8458162819077124,0.7562121782855993,0.9294755745921455,4.764622782340851,112718.99674042335,130.37646076451426,-0.636535920784091,42.62738503053602,-43.26392095132011,1,1,1,1,2164.66765323453,253.42559136374408,6.477222766079965
121.17058943899576,-27.421533627954148,-16.167724816057945,-17.67201212100982,10.684101774264589,121.17058943899576,-27.421533627954148,-16.167724816057945,-17.67201212100982,10.684101774264589,0.21060597858289254,0.4082329204689724,3.148401893687177,0.12861600834266163,0.8922927582045574,-1.1906076123947271,0.02978372699958602,121.15858803025286,-27.34069456092319,-16.16712409798498,-17.65957746060995,10.69390971466501,121.14993144164586,-27.439978295642,-16.167549811725173,-17.668243019173108,10.684199269070476,0.21849619525975472,0.3986687421614554,3.0269745002439183,0.15258868507577716,0.9649335931964234,-1.1906844362526443,0.03136011102603453,146.06575885480476,129.30834348357723,12.660656724521886,42.64383764211645,-29.983180917594566,1,1,0,0,39.44694074089912,232.0583967989887,1.496941568626913
