Inj.0P alpha0,Inj.0P delta0,Inj.0P pmra,Inj.0P pmdec,Inj.0P prlx,Inj.1P alpha0,Inj.1P delta0,Inj.1P pmra,Inj.1P pmdec,Inj.1P prlx,Inj.1P e,Inj.1P omega,Inj.1P Omega,Inj.1P cosi,Inj.1P log(m_p),Inj.1P log(P),Inj.1P tp,Rec.0P alpha0,Rec.0P delta0,Rec.0P pmra,Rec.0P pmdec,Rec0P prlx,Rec.1P alpha0,Rec.1P delta0,Rec.1P pmra,Rec.1P pmdec,Rec.1P prlx,Rec.1P e,Rec.1P omega,Rec.1P Omega,Rec.1P cosi,Rec.1P log(m_p),Rec.1P log(P),Rec.1P tp,np_chi_sq,wp_chi_sq,npBIC,wpBIC,DeltaBIC,Condition1,Condition2,Condition3,Detection,Astrometric Signature,Noise,S/N
347.9661623182942,48.51893559469888,50.148626187806734,-34.35491226672208,12.873694332589835,347.9661623182942,48.51893559469888,50.148626187806734,-34.35491226672208,12.873694332589835,0.3469211009428998,1.8464526270472377,5.281076436227972,0.9332436369521081,-0.2720219835812269,0.6385567194282733,1.6186427002497477,348.022308960993,48.39437817206903,50.14020989450311,-34.35871180116267,12.893320142631387,347.96964701888976,48.51811196883288,50.14760079026052,-34.35557610093428,12.872927944564665,0.32121030938809103,1.8567879177703817,5.389267512999042,0.8399961917658121,-0.2896207437275802,0.6613200466406339,1.6796981049028694,1499.9484095920843,128.10034578630376,8.002398585579584,42.66260944922085,-34.66021086364127,1,1,0,0,25.433556967518626,52.810343865913424,0.5162912313300625
105.99241961602128,-20.26406082427992,-0.1834248401528264,-15.733085979856904,12.738694978955374,105.99241961602128,-20.26406082427992,-0.1834248401528264,-15.733085979856904,12.738694978955374,0.2039732981061651,5.355012745370294,2.0479287394002066,0.7276948026673331,-0.0864403211464767,0.8680178724300887,0.9520927955560747,106.04921119522947,-20.195119564723846,-0.1849895833250953,-15.76650430114481,12.683024172737838,105.99510534276627,-20.286603129550848,-0.17808424403315098,-15.747201388620333,12.743926892358544,0.08472221772621491,5.006508691052531,1.8144299744447574,0.5680141298426717,-0.0380936144235767,0.7498067523088865,0.5561554877831549,368.99018333408253,132.87646399907123,10.807230490854728,42.589397556775474,-31.782167065920746,1,0,0,0,152.84773717324902,423.0513918372539,0.2974006760036201
