Inj.0P alpha0,Inj.0P delta0,Inj.0P pmra,Inj.0P pmdec,Inj.0P prlx,Inj.1P alpha0,Inj.1P delta0,Inj.1P pmra,Inj.1P pmdec,Inj.1P prlx,Inj.1P e,Inj.1P omega,Inj.1P Omega,Inj.1P cosi,Inj.1P log(m_p),Inj.1P log(P),Inj.1P tp,Rec.0P alpha0,Rec.0P delta0,Rec.0P pmra,Rec.0P pmdec,Rec0P prlx,Rec.1P alpha0,Rec.1P delta0,Rec.1P pmra,Rec.1P pmdec,Rec.1P prlx,Rec.1P e,Rec.1P omega,Rec.1P Omega,Rec.1P cosi,Rec.1P log(m_p),Rec.1P log(P),Rec.1P tp,np_chi_sq,wp_chi_sq,npBIC,wpBIC,DeltaBIC,Condition1,Condition2,Condition3,Detection,Astrometric Signature,Noise,S/N
260.5319171978674,-53.8259026773022,-55.14349050857294,29.85119371243857,22.3076906333282,260.5319171978674,-53.8259026773022,-55.14349050857294,29.85119371243857,22.3076906333282,0.3509106052279734,1.300934907314022,2.43919052103017,0.48288552231082604,0.7125385595012304,0.3144851917240694,0.17103434676029022,260.3986070833825,-53.329326724698916,-55.16694444139937,29.869387310081972,22.461828248141387,260.53117989364216,-53.838915013659275,-55.14377351723378,29.851003798682385,22.301526560484227,0.3511295811508168,1.3207657752507536,2.4368045340103883,0.485690511761214,0.7173937341032439,0.3136279864567364,0.1772615302106374,42723.30805753218,127.43350898263436,1.3037707584872145,42.67304780492101,-41.369277046433794,1,1,1,1,350.0888257429325,69.1085238802226,7.886585910417382
216.8837309415841,28.05974319426108,-69.42608389953702,-7.400392336399971,11.591074977792424,216.8837309415841,28.05974319426108,-69.42608389953702,-7.400392336399971,11.591074977792424,0.258645947856484,6.240450133680499,4.156425559648315,0.5233997584001638,0.38291283409161847,-0.43466672461590283,0.28256466759435384,216.69193164322053,27.8526395461409,-69.42066566665906,-7.39923263154623,11.619227988845072,216.8622300619096,27.993900519319396,-69.42708593465309,-7.401208073470931,11.597079370567908,0.2629776294489161,6.282512495189096,4.1355097532901155,0.514729030850734,0.39660981723153377,-0.43295198220323133,0.2751298604093152,199.92162828488787,132.85699813429719,12.032919709015003,42.5896905701529,-30.556770861137892,1,1,1,1,37.33322847322511,234.94465325261928,0.5860684554910646
54.99033733165315,-39.55072710692457,-72.97181760245155,-91.57778893415136,13.130406523812,54.99033733165315,-39.55072710692457,-72.97181760245155,-91.57778893415136,13.130406523812,0.003375515262176776,0.7150194948427748,3.4847666961706034,0.7917093131487613,0.7959322042035115,-0.027549053233802745,0.013497183829339893,54.89017301628985,-37.7019218295492,-72.98160498008671,-91.57077624811042,13.378429997276967,54.99586069756103,-39.631537494290086,-72.97165710074478,-91.5781555995016,13.116367974135699,0.00031200177441207495,0.7912838235071384,3.4564754679732737,0.7966691053900705,0.8059657718336823,-0.028171859664267135,0.0251114031910242,5305.971474139953,129.00520681716247,5.4755942543032905,42.64853173277051,-37.17293747846722,1,1,1,1,152.11271743720135,96.51285872916083,3.6378088402619997
28.435792963529337,33.84428157902823,86.7607521532138,-44.40329459183015,15.78176996057407,28.435792963529337,33.84428157902823,86.7607521532138,-44.40329459183015,15.78176996057407,0.3848284260859243,5.402305538186023,0.1092428505477966,0.3695249083832298,0.5593628674589348,-0.789964660271977,0.11467194806334648,28.477547384725323,33.62270700329283,86.76179922152215,-44.409651762930274,15.813250086730807,28.470109929305615,33.94680853508706,86.76319494623073,-44.387314909206026,15.73593533056446,0.6131327179608067,5.489477928142069,0.1415861483308466,0.48725965591681336,0.6717500575438697,-0.7927371277655693,0.1430090630516299,157.4516599728172,132.45582399711833,12.510533590669992,42.595738893633126,-30.085205302963132,1,1,0,0,78.99901153160921,669.7214251620624,0.6549298679784628
78.08356640022161,10.213648642611338,-3.6679085831136367,-30.721171986465063,13.06912141791715,78.08356640022161,10.213648642611338,-3.6679085831136367,-30.721171986465063,13.06912141791715,0.322910585460202,5.212261112628756,5.348644383962207,0.018909773355187176,0.2435353071132058,-0.07045029914007972,0.062386576687319985,78.21063703838945,10.072139938053613,-3.660220566988847,-30.733520095110613,13.049954575505627,78.09178062588285,10.185395675123312,-3.6608208401511146,-30.730555946701514,13.033729038071998,0.5704231530057013,4.412003855465551,5.223579070071307,0.02182500407931165,0.27496384006597097,-0.07734769508260794,0.025534821466295286,163.55958572137703,124.86533191047417,12.434415846149637,42.713765642045956,-30.27934979589632,1,0,0,0,84.9886457141114,440.85544008404753,0.467492724380759
25.929705007120763,31.625618154705844,-10.28040074093985,-16.69645066745923,10.082571889327332,25.929705007120763,31.625618154705844,-10.28040074093985,-16.69645066745923,10.082571889327332,0.04608273056727602,4.7153625365851966,2.198400611483992,0.9111556566270823,0.15712294517606962,-0.489092088066728,0.14942628987967274,25.960916463905846,31.627385040141444,-10.277784528479,-16.69754601475089,10.070794895938576,25.90786294833557,31.554273357137763,-10.27809517789083,-16.693724034864424,10.096287287975663,0.2171864581560532,6.279963444827748,0.6733090804486752,0.41138126326999747,0.3719379113835247,-0.4855814556610776,0.15350877792537443,183.77429427201287,126.94506804032085,12.201353885209242,42.68072835016678,-30.479374464957537,1,1,0,0,18.66264563641949,216.54843600007143,0.33841468831778454
327.1520740562761,6.784897442205654,2.2117484582663907,-9.783927320449662,14.977322061552028,327.1520740562761,6.784897442205654,2.2117484582663907,-9.783927320449662,14.977322061552028,0.3505369838014813,3.8357065898077325,0.982440349213372,0.43366686661279186,0.42382454234062283,-0.274162885596996,0.34422740427616033,327.2105787810714,6.752312536596056,2.2122121829121806,-9.78641269091586,14.969789915927866,327.13325981091634,6.796641511234807,2.212406196012915,-9.786112949605563,14.975734516593828,0.29053106603309464,3.273205673848307,1.0532456457501698,0.5126936264094544,0.40064434588502645,-0.27527242645510275,0.3107123725581853,1005.5968914803987,132.4238296538943,8.80209743924183,42.596222046535786,-33.79412460729395,1,1,0,0,53.98721486378442,93.81763483091217,1.7643018447418186
181.27824993516737,-24.406062406803592,-116.71907206700944,-45.73931662369323,10.078478672624025,181.27824993516737,-24.406062406803592,-116.71907206700944,-45.73931662369323,10.078478672624025,0.37961466249295667,2.0960777177131207,4.579004937312378,0.24551574738409165,1.111069386921468,-1.038834473426872,0.06392024907134847,181.28181618988467,-24.579855808725156,-116.72583939894112,-45.74437521715749,10.034591157671583,181.30475954187455,-24.406466450660815,-116.7185990318331,-45.73823461551676,10.077894377450491,0.33596317093273664,2.163856344293638,4.64769533236125,0.32408153177467447,1.1192311138244304,-1.0386699213522999,0.0638989848220117,310.6797594889029,129.19002538895114,11.151245232552645,42.64566849471959,-31.49442326216694,1,1,1,1,72.68461505082568,247.7772891742013,2.169118290148563
134.35103320295957,55.76828715793995,-88.1592464764681,-76.83003510049552,18.068000832526085,134.35103320295957,55.76828715793995,-88.1592464764681,-76.83003510049552,18.068000832526085,0.057383803803544964,1.8252604721382424,0.02550986500408495,0.987369380910538,0.6042338200781059,0.1411563411498804,1.286529977941831,134.34808062036103,55.99584820605275,-88.16468072441391,-76.82124008268127,17.957570713556372,134.35322964646468,55.76958457530249,-88.15874242854562,-76.83086570338958,18.067629613424778,0.06329099711806385,2.018450579414483,0.03755865504122709,0.9982436595649948,0.6050256926447295,0.14063329402120822,1.3343092694458647,59413.42203105742,129.17173156663983,0.6442196914778755,42.64595172274152,-42.00173203126364,1,1,1,1,135.57616142418738,54.360634028175134,4.74029807800409
0.5480229911493456,-13.963746258002422,252.11948400718063,-88.55136831977687,15.384857627142662,0.5480229911493456,-13.963746258002422,252.11948400718063,-88.55136831977687,15.384857627142662,0.08583333325547149,5.586083162353232,5.406147832587303,0.5633896054910814,0.8336916497849947,-1.3718127859474487,0.02551153779212335,0.560333201277099,-13.829727659053082,252.1159307132756,-88.54867051367275,15.406074567161657,0.5736346906677909,-13.971921375748256,252.12072427710496,-88.54701091853516,15.382399172270649,0.06230765601049279,4.962620713718737,5.69562219187547,0.5412790685296511,0.9041306813133638,-1.372389999301011,0.025466571350101525,176.58408497582735,131.62985382012397,12.281176241248248,42.608249573911145,-30.3270733326629,1,1,0,0,51.759434023497995,385.6967508606905,1.4559113562101138
